name,lat,long,formatted_address,types
Dealer Wuling Jakarta Barat,-6.1221,106.731762,"Jl. Lkr. Luar Barat No.129, RT.10/RW.2, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia","['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']"
Wuling Bekasi,-6.226863199999999,107.0037898,"Jalan Bulevar Selatan, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17143, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Shoroom WULING MOTORS GARUDS,-6.161822,106.847074,"Jl. Kemayoran Timur No.23D, RT.1/RW.7, Kemayoran, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10620, Indonesia","['point_of_interest', 'establishment']"
Wuling jatiwaringin,-6.2756659,106.9126398,"Jatiwaringin, Pondok Gede, Bekasi City, West Java 17411, Indonesia","['point_of_interest', 'establishment']"
Dealer Resmi Wuling Motor,-6.2776552,106.9921358,"Blok Haji Keoi Jl. Raya Siliwangi No.28, Bojong Rawalumbu, Kec. Rawalumbu, Kota Bks, Jawa Barat 17116, Indonesia","['point_of_interest', 'establishment']"
Wuling Cengkareng,-6.134182699999999,106.7306955,"Jakan Lingkar Luar barat No 7, RT.7/RW.14, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
WuLing Club Indonesia,-6.303363,106.752685,"Jl. WR Supratman No. 3, Kampung Utan, Ciputat, Tangsel, Cemp. Putih, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten 15412, Indonesia","['point_of_interest', 'establishment']"
Dealer wuling jakarta(Penjualan),-6.1395919,106.8195526,"Jl. Pangeran Jayakarta No.33, RT.1/RW.3, Taman Sari, Kec. Taman Sari, Jakarta, Daerah Khusus Ibukota Jakarta 11110, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Dealer Wuling Kelapa Gading (3s),-6.174173199999999,106.8969888,"Jalan boulevard Raya blok DG Kelapa gading,Jakarta utara, Daerah khusus ibukota Jakarta 14240, RT.4/RW.17, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","['point_of_interest', 'establishment']"
Penjualan wuling margahayu bekasi,-6.254614999999999,107.0096553,"Margahayu, Bekasi Timur, Bekasi City, West Java 17113, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Tangerang,-6.204918300000001,106.604244,"jln raya boulevard Kav s no 15, Cibodas Baru, Kec. Cibodas, Kota Tangerang, Banten 15821, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Cimone,-6.186440699999999,106.6085099,"Jl. Gatot Subroto No.km 3, Cimone, Kec. Karawaci, Kota Tangerang, Banten 15114, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Lubang Buaya,-6.288189999999999,106.905928,"Jl. Lubang Buaya No.17, RT.11/RW.9, Lubang Buaya, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13810, Indonesia","['point_of_interest', 'establishment']"
WULING GADING SERPONG,-6.2584034,106.6194911,"Jl. Boulevard Gading Serpong Kav. S No. 15 Sumarecon Gading, Serpong, Tangerang, Banten 15821, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Motor Kalimalang,-6.2477614,106.9166585,"Jl. Raya Kalimalang No 20A, Duren Sawit, Kalimalang, RT.9/RW.7, Pondok Bambu, Duren Sawit, East Jakarta City, Jakarta 13440, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Tebet,-6.233201299999999,106.8447339,"Jl. Prof. DR. Soepomo No.30, RT.13/RW.2, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
