name,lat,long,formatted_address,types
SALES NISSAN DATSUN JAKARTA,-6.2317369,106.9224462,"Jl. Radin Intan II Kav. 8/18 Duren Sawit Jakarta 13440, RT.5/RW.14, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Dealer Nissan Datsun Jakarta,-6.2847407,106.7958034,"Jl. RS. Fatmawati Raya No.60, RT.1/RW.10, Cilandak Bar., Kec. Cilandak, DKI JAKARTA, Daerah Khusus Ibukota Jakarta 12430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
INDOMOBIL NISSAN DATSUN YASMIN BOGOR,-6.5572722,106.7717467,"Jalan KH. Raden, Jl. KH. R. Abdullah Bin Nuh, RT.02/RW.03, Curugmekar, West Bogor, Bogor City, West Java 16113, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Cikarang,-6.332712099999999,107.1496136,"Jl. Muhammad Haji Thamrin Kav. 200B, Cibatu, Cikarang Sel., Bekasi, Jawa Barat 17530, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Ancol,-6.1225171,106.8157471,"Kota Tua, Jl. Ancol Barat VII No.2, RT.02/RW.1, Ancol, Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Adji Sales Nissan Datsun Bintaro,-6.275087,106.718164,"Jl. Rasuna Said Kav A-5-11 Blok B7 CBD Sektor VII, Bintaro, Pondok Jaya, Pondok Aren, Pd. Jaya, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15220, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Sunter,-6.1441911,106.883217,"Jl. Danau Sunter Selatan Blok O3 No.53-54 Sunter Jaya Tanjung Priok RT.10/RW.11 Sunter Jaya Tanjung Priok RT.10/RW.11 Sunter Jaya Tanjung Priok RT.10, RT.10/RW.11, Sunter Jaya, Sunt, North Jakarta City, Jakarta 14350, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Datsun,-6.290648699999999,106.7831973,"Jl. Term. Simatupang, RT.6/RW.14, Pd. Pinang, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Cibubur,-6.390453,106.94999,"Raya Alternatif Cibubur Km 7 Cibubur, Nagrak, Gunung Putri, Bogor, West Java 16967, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Bengkel Alternatif Nissan Datsun,-6.204074,106.0789852,"Pabuaran, Serang, Banten 42163, Indonesia","['store', 'point_of_interest', 'establishment']"
